tracking_id	13_1	13_2	13_3	14_1	14_2	14_3
ENSMUSG00000021040	245.434	286.35	307.376	136.313	127.737	111.676
ENSMUSG00000021044	8.94702	7.19039	12.1184	9.29987	10.2101	7.80383
ENSMUSG00000021048	48.6264	53.8617	59.2923	19.1317	18.9177	18.9857
ENSMUSG00000021051	16.6593	4.816	9.51176	16.8962	5.06213	15.6338
ENSMUSG00000021054	3.84231	1.58233	1.6611	3.89129	2.51681	3.04982
ENSMUSG00000021062	1.87629	1.29182	0.705372	1.61224	0.994256	1.10245
ENSMUSG00000021065	16.0333	12.7151	14.8745	20.1186	14.0924	16.0324
ENSMUSG00000021066	2.55998	4.53528	2.85294	12.451	15.9359	16.3805
ENSMUSG00000021068	1.34162	0.880718	0.982202	3.36304	3.11102	2.71014
ENSMUSG00000021069	21.4633	21.8944	26.3681	23.2435	24.8826	25.1062
ENSMUSG00000021070	0.202882	0.5881	0.353969	1.01447	0.816737	1.07668
ENSMUSG00000021072	38.2728	41.2726	47.7725	55.149	51.2102	53.4246
ENSMUSG00000021076	102.921	129.471	122.058	74.7083	91.6748	110.367
ENSMUSG00000021079	29.3117	28.8054	26.4517	21.6752	25.4016	23.8675
ENSMUSG00000021091	0.468351	0.895495	0.742639	1.48816	1.61698	1.69865
ENSMUSG00000021094	25.5449	27.6597	33.2786	46.8577	47.8298	44.2995
ENSMUSG00000021096	28.3673	14.3724	12.791	17.7105	10.7564	10.5822
ENSMUSG00000021097	1.5962	1.14874	1.37804	0.485971	0.728878	0.702939
ENSMUSG00000021102	100.631	56.1498	38.9378	28.7086	21.4803	27.1801
ENSMUSG00000021103	32.6816	39.59	39.0813	28.5281	31.6045	33.9608
ENSMUSG00000021108	1.30927	1.78227	2.1828	2.04592	2.25176	1.8335
ENSMUSG00000021109	94.7195	106.519	95.7376	210.448	202.751	206.684
ENSMUSG00000021111	125.453	132.638	151.479	112.348	101.245	109.884
ENSMUSG00000021112	7.31926	6.38633	8.78318	15.8502	19.9451	19.3383
ENSMUSG00000021113	4.69658	3.93138	3.33113	7.95459	10.4078	13.0476
ENSMUSG00000021114	56.6697	59.3834	65.0281	42.9241	45.5375	49.4893
ENSMUSG00000021115	25.1504	25.5737	35.9303	14.8206	15.704	14.5687
ENSMUSG00000021116	160.641	189.875	209.823	67.9088	95.0031	92.9803
ENSMUSG00000021118	25.2256	29.9729	35.7548	4.8237	4.67648	5.79775
ENSMUSG00000021120	7.11676	7.62723	7.83362	5.96367	6.2531	6.70241
ENSMUSG00000021123	0.788044	1.0036	1.59845	1.82315	1.72214	1.19394
ENSMUSG00000021124	177.624	201.961	218.765	111.939	100.398	100.249
ENSMUSG00000021127	8.6855	6.57543	5.36238	12.9173	15.3442	18.7032
ENSMUSG00000021130	0.577521	0.304619	0.669713	1.62953	1.36121	0.940682
ENSMUSG00000021131	228.341	256.061	276.187	88.5422	109.586	138.248
ENSMUSG00000021133	11.4701	10.6498	8.69082	43.5889	36.1204	36.0495
ENSMUSG00000021134	85.1755	88.9163	91.3835	216.708	259.181	267.887
ENSMUSG00000021136	2.27486	1.21812	1.42966	1.48972	1.36403	1.3141
ENSMUSG00000021139	34.0978	42.85	46.6999	25.2503	17.6657	25.5153
ENSMUSG00000021140	3.50101	2.19066	2.63863	2.44199	3.54609	1.70006
ENSMUSG00000021143	8.69018	7.09451	5.6686	4.60418	3.84126	3.33705
ENSMUSG00000021144	2.79664	3.7679	4.14812	1.54031	1.55639	1.46168
ENSMUSG00000021147	2.62977	3.33896	4.26483	6.45035	5.84499	6.16565
ENSMUSG00000021149	51.3338	67.4148	71.4804	26.7807	27.3566	28.198
ENSMUSG00000021156	49.8432	30.7743	76.7519	50.2117	37.3757	28.6729
ENSMUSG00000021171	31.0697	17.9831	13.071	52.5647	34.1125	37.2853
ENSMUSG00000021175	14.1303	15.3699	14.5096	6.22343	5.12679	6.38734
ENSMUSG00000021176	4.88437	9.23063	7.23501	3.75007	3.39109	3.31056
ENSMUSG00000021177	34.386	28.8117	30.5123	22.2247	22.2051	20.2754
ENSMUSG00000021178	368.132	411.995	433.157	150.151	160.64	160.158
ENSMUSG00000021179	1.69126	2.41386	1.95254	3.78983	4.3756	3.1238
ENSMUSG00000021180	1.97655	1.75606	1.91847	3.36836	2.97989	2.19394
ENSMUSG00000021182	1.63071	1.11609	0.964813	0.490205	0.586088	0.341637
ENSMUSG00000021185	39.4555	49.3944	57.4862	64.7797	45.1423	41.0146
ENSMUSG00000021186	161.356	179.185	205.942	280.894	252.729	268.871
ENSMUSG00000021188	5.86755	10.0666	8.213	18.4835	22.4954	19.0616
ENSMUSG00000021189	10.4627	13.3819	12.7509	7.1606	7.18436	8.15908
ENSMUSG00000021190	69.6874	71.4314	81.1905	82.9027	87.9317	89.4495
ENSMUSG00000021192	18.5072	21.0427	22.3962	31.7142	31.9164	31.337
ENSMUSG00000021193	130.635	134.877	164.991	60.844	61.6375	62.9189
ENSMUSG00000021196	90.2732	90.615	105.521	71.4562	68.7946	71.8138
ENSMUSG00000021203	4.1621	6.77916	7.58703	10.1182	11.0261	10.5072
ENSMUSG00000021214	2.32412	3.62691	3.89115	0.763674	0.805913	0.800658
ENSMUSG00000021215	38.9661	48.0984	44.6572	14.331	12.1	10.7608
ENSMUSG00000021217	0.250841	0.166971	0.507562	2.06869	1.80116	2.7702
ENSMUSG00000021218	369.354	396.472	438.19	195.41	186.174	179.894
ENSMUSG00000021222	24.2428	25.7751	23.6087	13.2614	12.1593	12.2363
ENSMUSG00000021224	16.7935	17.0031	11.8441	24.5002	30.3339	32.5575
ENSMUSG00000021226	2.51998	1.11259	0.626726	1.34916	0.632305	1.28776
ENSMUSG00000021235	33.912	37.1072	41.4311	18.0039	19.3588	17.5535
ENSMUSG00000021236	9.28104	8.61072	12.0617	9.0082	10.1662	7.30585
ENSMUSG00000021238	17.0441	19.6412	21.0186	15.683	14.4654	14.3877
ENSMUSG00000021240	11.9967	13.9229	16.1033	22.8994	21.8934	20.1404
ENSMUSG00000021241	63.547	72.6728	72.8377	88.7764	86.2107	80.4829
ENSMUSG00000021242	101.219	111.924	117.303	54.2321	64.1204	66.9987
ENSMUSG00000021243	167.263	196.09	189.531	93.1766	97.3015	100.75
ENSMUSG00000021244	4.87916	4.76095	3.88384	6.68644	6.57743	6.26554
ENSMUSG00000021245	2.855	4.01877	2.96871	5.39721	5.42441	5.54693
ENSMUSG00000021248	219.269	243.451	250.422	198.007	209.099	206.845
ENSMUSG00000021250	42.5654	35.8412	42.4282	191.205	204.11	208.058
ENSMUSG00000021252	41.9	48.0491	46.2273	81.9483	94.895	99.5196
ENSMUSG00000021253	31.3829	36.2734	39.3896	115.613	117.982	113.011
ENSMUSG00000021254	4.92748	4.95043	3.68303	7.91941	8.74153	8.62808
ENSMUSG00000021257	1.5543	3.74626	2.3004	5.2905	4.57324	3.74336
ENSMUSG00000021258	1.38518	1.41363	1.35889	1.31605	0.936543	1.76128
ENSMUSG00000021259	0.400317	0.103509	0.694285	2.31387	1.552	2.08054
ENSMUSG00000021260	2.01554	0.739323	0.8577	3.80378	2.91128	3.02827
ENSMUSG00000021262	5.22502	2.73841	2.82157	0.865762	0.956016	1.05329
ENSMUSG00000021264	2.29334	3.44069	1.24276	3.67818	2.06421	4.48275
ENSMUSG00000021265	2.80555	3.02596	3.22204	2.56819	3.72682	3.38212
ENSMUSG00000021266	87.5982	92.5409	97.9197	51.1985	52.2263	49.7615
ENSMUSG00000021268	12.6265	16.208	16.494	139.685	159.992	172.161
ENSMUSG00000021270	415.283	494.871	510.949	144.479	164.904	160.774
ENSMUSG00000021271	0.592824	0.188835	0.243357	1.80567	1.12488	0.855998
ENSMUSG00000021273	111.188	124.043	132.777	160.635	166.44	169.313
ENSMUSG00000021275	1.35163	1.41991	1.77158	3.09088	3.22236	2.711
ENSMUSG00000021276	108.14	115.402	140.944	54.7022	58.8651	50.609
ENSMUSG00000021277	5.05496	3.8403	3.13208	2.70066	2.33268	2.9778
ENSMUSG00000021278	1.1302	2.41296	2.26457	0.625928	0.975378	0.440888
ENSMUSG00000021279	4.43025	3.69977	2.47415	3.80303	3.89115	2.97471
ENSMUSG00000021280	2.15006	3.71198	3.32843	3.26765	3.28577	4.03449
ENSMUSG00000021281	20.3723	12.7434	5.22833	26.7967	33.385	23.1566
ENSMUSG00000021282	299.714	291.467	254.421	179.157	166.885	165.419
ENSMUSG00000021286	35.6831	39.3395	42.5186	84.9021	89.6047	87.1199
ENSMUSG00000021287	2.15858	2.23479	3.59382	4.25821	4.68773	4.74769
ENSMUSG00000021288	109.331	101.365	96.868	71.2355	70.7947	69.3936
ENSMUSG00000021290	1039.72	1212.15	1180.13	396.926	429.917	374.819
ENSMUSG00000021301	2.1985	2.05748	1.89179	1.80255	1.51601	1.25441
ENSMUSG00000021302	18.6598	23.072	20.5596	21.571	27.1183	22.5597
ENSMUSG00000021306	6.4326	7.29723	8.87865	7.68052	9.26491	12.4291
ENSMUSG00000021311	21.8658	24.1477	25.2154	11.8928	12.3368	9.10316
ENSMUSG00000021318	3.05874	1.58795	1.20759	11.1492	6.81739	6.72992
ENSMUSG00000021319	0.60931	0.995882	1.10734	1.93335	1.98725	1.88613
ENSMUSG00000021326	31.7516	21.1102	14.0286	30.3122	20.1338	19.3668
ENSMUSG00000021327	6.15094	6.27232	6.34382	18.0536	19.4342	15.2882
ENSMUSG00000021338	6.8191	7.65517	8.15215	16.0171	16.1164	14.906
ENSMUSG00000021339	6.76436	2.04402	1.17765	2.07519	1.13323	4.90476
ENSMUSG00000021357	32.3972	30.3076	32.4403	27.3427	27.8659	26.7397
ENSMUSG00000021360	2.11946	1.3354	1.31582	13.7692	13.424	12.1718
ENSMUSG00000021361	186.643	186.981	201.535	82.685	89.8587	92.5906
ENSMUSG00000021365	7.04968	9.25359	7.86243	32.1794	31.1867	26.6271
ENSMUSG00000021366	0.471961	0.757552	1.22157	1.64099	3.06348	1.67965
ENSMUSG00000021367	0.33296	0.266115	0.200455	1.43916	1.40279	1.12208
ENSMUSG00000021368	24.4191	33.9211	33.405	21.5098	24.2196	26.333
ENSMUSG00000021371	3.67453	1.27128	1.44446	1.17395	1.18678	1.33048
ENSMUSG00000021373	21.805	26.7185	28.5856	14.3915	15.1515	14.6934
ENSMUSG00000021374	4.78186	3.24706	3.06035	9.63474	7.20105	6.67636
ENSMUSG00000021375	2.52335	1.83311	2.2828	2.30963	2.21384	1.99601
ENSMUSG00000021376	27.3466	32.7713	37.557	16.2849	16.7669	11.4373
ENSMUSG00000021377	29.6257	28.279	27.8739	19.7491	16.8027	19.3196
ENSMUSG00000021385	6.16168	7.25625	6.40707	7.33825	7.87643	7.86384
ENSMUSG00000021388	45.6497	49.6833	57.1653	144.762	149.761	161.885
ENSMUSG00000021390	24.5546	30.158	26.8875	45.3524	43.8637	49.7109
ENSMUSG00000021391	14.2569	11.4993	15.924	6.09631	5.71587	5.01743
ENSMUSG00000021392	3.67193	3.04437	3.91	4.3465	3.76781	2.95395
ENSMUSG00000021395	20.0124	17.8693	17.1402	29.2033	25.1729	23.9103
ENSMUSG00000021396	6.30083	6.31789	10.3904	1.50246	1.74567	2.49852
ENSMUSG00000021400	20.7492	13.7512	10.0397	14.753	11.0923	12.7487
ENSMUSG00000021403	6.9697	8.32801	8.04098	2.78056	3.67079	2.73004
ENSMUSG00000021408	12.7574	11.6273	10.3122	23.607	18.6744	16.1596
ENSMUSG00000021411	10.4239	10.0524	7.37505	29.162	30.7984	32.4923
ENSMUSG00000021413	9.18897	11.2264	6.96381	25.3063	27.5227	27.9964
ENSMUSG00000021417	94.3638	95.6028	105.964	55.0607	55.8189	50.1557
ENSMUSG00000021418	12.383	12.9681	12.3525	5.61988	7.28183	5.79649
ENSMUSG00000021420	27.849	46.0217	53.1369	45.5634	25.2175	21.3412
ENSMUSG00000021427	46.7374	56.0303	54.8393	59.1326	68.5382	70.7329
ENSMUSG00000021428	8.6901	7.98314	8.30246	14.7445	16.3059	16.1489
ENSMUSG00000021431	10.8022	12.8971	14.8212	8.41578	10.5475	10.0838
ENSMUSG00000021432	6.78699	7.25362	6.72993	14.7089	16.6633	18.4789
ENSMUSG00000021451	1.12028	0.396247	0.576473	0.581363	1.2315	0.670881
ENSMUSG00000021453	37.4975	36.7174	37.4749	205.815	261.605	258.006
ENSMUSG00000021456	6.09967	7.38269	7.85496	1.65925	2.05041	2.07457
ENSMUSG00000021457	1.65796	1.00781	1.33075	1.11212	1.03721	0.936383
ENSMUSG00000021458	41.0646	47.1074	56.9747	120.669	109.876	104.982
ENSMUSG00000021460	51.6594	54.932	56.3813	34.3328	34.7804	34.7687
ENSMUSG00000021461	4.72598	3.40857	4.19189	7.36893	5.21793	3.54554
ENSMUSG00000021464	5.7614	5.13252	4.59287	22.6633	17.7152	16.5679
ENSMUSG00000021466	0.616709	0.623856	0.236191	1.26081	1.88227	1.06571
ENSMUSG00000021468	11.4076	11.7559	12.1073	16.1763	16.1238	17.7962
ENSMUSG00000021469	0.569866	0.648968	0.667064	1.06459	1.3971	1.43139
ENSMUSG00000021470	11.5985	11.7545	7.79484	8.9876	9.66431	7.03418
ENSMUSG00000021474	79.0135	82.064	88.7268	28.0711	31.1876	30.9795
ENSMUSG00000021476	15.397	7.98654	4.93549	9.27038	4.46607	6.06825
ENSMUSG00000021477	372.127	398.493	451.469	406.209	431.764	426.563
ENSMUSG00000021481	4.80852	5.59581	4.66494	7.42329	7.96535	8.83451
ENSMUSG00000021482	21.1501	13.0158	14.9394	11.1019	9.81455	11.4176
ENSMUSG00000021483	1.99106	2.83151	2.35623	4.76894	5.28556	3.21288
ENSMUSG00000021484	74.1005	82.442	84.879	58.4233	72.481	71.3259
ENSMUSG00000021485	13.595	13.1565	12.873	7.57585	9.1246	8.84606
ENSMUSG00000021486	439.894	472.153	515.722	190.008	206.488	194.13
ENSMUSG00000021488	7.62007	7.59612	6.10775	9.65187	10.7568	10.2847
ENSMUSG00000021493	162.039	175.534	184.784	125.929	137.059	147.899
ENSMUSG00000021494	46.5102	50.8786	58.1729	24.9038	28.2369	23.7908
ENSMUSG00000021495	1.8728	1.02158	1.06751	4.48468	4.47632	4.50448
ENSMUSG00000021496	57.2743	50.6193	36.1711	22.4878	23.4457	20.3126
ENSMUSG00000021497	46.0652	51.5754	50.8924	62.7828	67.1896	63.6565
ENSMUSG00000021500	15.5746	18.9951	18.4608	9.08592	11.8304	11.5164
ENSMUSG00000021501	15.1398	12.7357	14.8615	24.6803	29.0563	30.4393
ENSMUSG00000021504	12.5972	17.0535	15.57	29.2258	31.7467	30.9554
ENSMUSG00000021506	1.63987	1.29912	1.14459	1.63327	1.37685	1.54963
ENSMUSG00000021508	14.4762	12.7834	10.7183	14.1041	16.3928	16.8347
ENSMUSG00000021514	4.59112	4.23145	4.56317	9.22796	8.24842	7.66115
ENSMUSG00000021518	28.6152	31.3404	32.1136	29.5748	27.3958	24.9424
ENSMUSG00000021519	16.2129	11.3616	13.9468	21.6998	23.7171	26.4325
ENSMUSG00000021520	896.404	1115.74	1166.38	360.875	392.767	383.965
ENSMUSG00000021532	3.7313	4.81118	5.32641	6.63833	8.58036	5.98604
ENSMUSG00000021537	173.957	207.373	209.949	116.591	108.589	125.736
ENSMUSG00000021540	5.6027	6.1877	4.78354	10.2335	9.92483	11.2197
ENSMUSG00000021546	782.535	856.865	885.408	560.565	639.982	559.963
ENSMUSG00000021548	38.9928	46.7679	46.0375	31.249	27.8996	33.085
ENSMUSG00000021549	17.0418	7.74685	6.36227	11.7408	5.46821	8.29427
ENSMUSG00000021550	29.83	22.947	18.763	12.5901	12.1653	12.2763
ENSMUSG00000021552	9.3487	9.53872	6.15897	5.29809	4.0874	4.22879
ENSMUSG00000021555	42.1633	52.164	48.0092	39.8081	40.1839	47.9723
ENSMUSG00000021556	52.5967	55.0491	58.3815	47.2061	46.3973	45.2327
ENSMUSG00000021557	24.7814	32.0364	22.609	14.9433	13.1694	11.7979
ENSMUSG00000021559	12.2726	10.1872	8.74999	9.70922	6.27103	5.25334
ENSMUSG00000021567	24.1974	23.087	23.4982	44.2183	41.7073	41.9773
ENSMUSG00000021569	25.9693	25.8472	28.3385	10.9498	10.5525	9.84864
ENSMUSG00000021572	4.36542	5.27469	4.22846	3.38968	3.56564	2.9515
ENSMUSG00000021575	1.30536	2.3053	1.85268	8.21972	6.23433	5.09046
ENSMUSG00000021576	168.431	171.014	198.162	102.049	99.4781	96.5015
ENSMUSG00000021577	216.015	237.714	282.106	141.511	126.129	120.123
ENSMUSG00000021578	38.7241	41.7979	43.8181	52.5001	63.9446	62.098
ENSMUSG00000021579	1.42626	1.37921	1.83322	2.65351	2.08031	2.17391
ENSMUSG00000021583	1.23679	3.04009	1.52988	3.17334	3.24666	4.9223
ENSMUSG00000021585	153.543	165.026	160.425	109.387	102.574	101.093
ENSMUSG00000021589	17.4915	9.44055	6.70213	8.6221	6.95814	7.45122
ENSMUSG00000021591	28.2665	32.3641	37.2289	17.36	19.9484	18.5815
ENSMUSG00000021592	2.22592	3.02052	2.73626	4.01827	5.49981	4.34126
ENSMUSG00000021594	10.9622	12.977	10.9725	5.95252	7.43628	5.44614
ENSMUSG00000021595	219.106	190.804	168.688	61.4523	48.7192	48.8189
ENSMUSG00000021597	3.43659	4.66233	6.28066	4.3106	4.97508	5.84884
ENSMUSG00000021598	25.5545	23.9888	22.3169	17.9935	24.2545	29.132
ENSMUSG00000021606	326.079	369.37	385.81	105.867	142.86	136.398
ENSMUSG00000021607	73.7431	69.625	87.8407	39.4197	49.1118	47.6829
ENSMUSG00000021608	4.40189	4.72997	4.15465	11.6496	10.4305	10.179
ENSMUSG00000021610	57.5104	24.7142	16.604	15.0993	7.98486	13.5266
ENSMUSG00000021611	3.0994	3.13222	2.27196	3.21504	3.72919	2.82561
ENSMUSG00000021614	24.0342	24.4045	23.0377	57.7039	62.8109	55.0128
ENSMUSG00000021615	13.0296	13.8522	20.9423	10.2066	10.7648	7.23757
ENSMUSG00000021619	15.0673	14.3192	16.6261	15.4614	12.5832	12.5793
ENSMUSG00000021621	10.5174	13.0828	15.4084	15.5874	16.4699	15.705
ENSMUSG00000021629	15.5783	11.73	8.87996	24.4208	16.2831	19.6461
ENSMUSG00000021635	5.20805	5.56225	5.43402	7.9348	7.81995	9.44941
ENSMUSG00000021638	1.40248	0.946013	1.24274	0.83309	0.683983	0.676664
ENSMUSG00000021639	24.4643	28.022	29.6087	23.5072	20.5229	22.4495
ENSMUSG00000021643	66.0409	75.2165	78.8178	36.5235	44.8609	48.6889
ENSMUSG00000021645	17.7706	20.2815	20.8627	11.7277	12.3819	14.6302
ENSMUSG00000021646	12.8795	18.0941	18.1412	10.9528	10.6836	12.458
ENSMUSG00000021650	23.6092	23.2798	28.0445	20.9407	23.9834	20.9428
ENSMUSG00000021660	622.575	696.702	735.265	182.231	224.224	246.456
ENSMUSG00000021661	6.99861	9.8691	8.30689	10.3279	11.871	12.3032
ENSMUSG00000021662	8.81629	7.20279	11.8507	9.64903	13.5469	11.3193
ENSMUSG00000021665	23.7136	26.1175	29.3459	32.8165	36.744	38.4901
ENSMUSG00000021666	20.7856	19.4234	18.1192	12.3078	11.8535	11.3539
ENSMUSG00000021668	11.8507	11.1199	14.6206	32.5294	31.3585	26.4694
ENSMUSG00000021669	2.82928	3.08761	1.49062	5.58687	4.97432	4.30516
ENSMUSG00000021670	34.6235	36.775	37.9831	139.801	138.32	140.213
ENSMUSG00000021671	4.91434	4.66223	5.16289	10.1804	10.2183	8.83049
ENSMUSG00000021676	3.36951	3.23874	3.34419	2.24203	2.20099	2.01894
ENSMUSG00000021678	3.30909	3.36433	4.40984	7.01179	7.20776	6.64842
ENSMUSG00000021679	1.77435	1.52438	0.895418	0.938747	0.862016	0.723741
ENSMUSG00000021681	9.42019	3.50039	3.81694	5.54483	2.34877	2.3462
ENSMUSG00000021684	8.84565	5.23767	5.42371	5.33981	3.47214	4.64511
ENSMUSG00000021686	54.4309	61.9293	65.2627	33.5733	29.8853	30.5581
ENSMUSG00000021687	20.5167	19.6559	18.6506	29.9341	27.6341	27.641
ENSMUSG00000021692	12.6573	13.0543	16.9451	16.018	20.34	17.6266
ENSMUSG00000021693	4.64423	5.80074	4.09156	3.61269	4.46375	3.82547
ENSMUSG00000021694	3.72246	3.41225	1.38681	3.57772	3.30622	3.42708
ENSMUSG00000021696	6.49557	6.60155	8.54823	2.54638	1.33082	2.72816
ENSMUSG00000021697	1.58668	1.65797	2.02561	4.12878	4.4079	4.3621
ENSMUSG00000021699	3.31119	4.78987	4.06462	9.06681	9.49381	9.16861
ENSMUSG00000021700	1.63874	1.05297	0.599836	0.951924	0.996958	1.15712
ENSMUSG00000021701	35.7672	39.9265	43.3062	135.075	141.769	138.817
ENSMUSG00000021703	3.28422	2.90046	3.37097	7.94662	8.12528	6.36129
ENSMUSG00000021706	1.95885	3.07729	2.89969	10.7128	10.2438	8.28652
ENSMUSG00000021707	3.20479	3.43644	3.1903	1.19358	1.6109	1.51243
ENSMUSG00000021709	4.04954	3.5357	3.61485	4.05312	4.40533	4.3285
ENSMUSG00000021710	27.9612	31.3341	31.1348	22.0868	25.004	23.6121
ENSMUSG00000021711	28.4837	30.6624	35.4106	40.267	41.2703	38.6304
ENSMUSG00000021712	3.26301	3.92657	3.15527	8.00237	7.24484	7.15798
ENSMUSG00000021713	0.991514	1.66189	0.899491	2.85393	2.44403	2.49683
ENSMUSG00000021714	8.16806	12.0866	11.9163	6.52406	3.70429	7.41724
ENSMUSG00000021715	17.6489	20.8965	17.5436	18.6993	16.1859	16.7106
ENSMUSG00000021716	4.28024	3.84325	3.83416	5.41538	6.2624	6.08189
ENSMUSG00000021725	2.5388	2.91162	3.90906	10.5897	10.4239	11.2088
ENSMUSG00000021728	17.9126	23.2779	25.1169	11.3151	11.0906	11.4364
ENSMUSG00000021731	17.5811	9.31498	7.08477	6.52732	4.43128	4.73345
ENSMUSG00000021733	9.42789	11.9277	8.22064	11.2548	11.2257	11.5283
ENSMUSG00000021737	153.613	169.329	184.65	108.762	102.392	102.247
ENSMUSG00000021738	0.720352	0.134152	0.556391	1.75218	1.20174	1.02216
ENSMUSG00000021741	3.51329	3.57775	4.76226	1.86005	1.32499	1.62587
ENSMUSG00000021745	38.0008	32.2588	27.1347	73.9185	45.2287	29.8917
ENSMUSG00000021747	2.90542	1.68413	3.48013	2.60919	2.689	3.02613
ENSMUSG00000021748	133.741	156.312	162.299	76.7373	71.9428	74.5829
ENSMUSG00000021756	48.7639	48.6976	48.3663	165.576	163.101	137.633
ENSMUSG00000021759	29.27	28.7634	28.5705	81.2003	72.284	75.928
ENSMUSG00000021760	114.8	137.548	141.802	196.82	203.457	204.351
ENSMUSG00000021763	0.798811	0.518405	0.0900687	1.43276	1.09496	0.687498
ENSMUSG00000021764	312.815	372.097	407.42	185.725	183.747	177.031
ENSMUSG00000021765	10.8327	2.96426	3.19749	10.6921	7.10008	6.10307
ENSMUSG00000021767	2.37097	2.81884	2.49529	6.08482	6.38307	6.40841
ENSMUSG00000021770	4.62062	4.16773	4.13088	7.05504	5.67779	5.9576
ENSMUSG00000021771	252.728	274.167	295.007	130.32	127.863	123.122
ENSMUSG00000021772	7.47157	6.69268	9.50456	7.4757	10.3753	9.44359
ENSMUSG00000021773	32.6203	40.3404	35.2005	17.0599	21.0279	21.1509
ENSMUSG00000021774	50.5015	63.3608	70.49	34.8177	29.5262	38.5852
ENSMUSG00000021775	7.13131	5.9909	5.36265	15.4371	12.0553	13.0113
ENSMUSG00000021779	1.71046	0.685823	1.27953	1.88351	1.54893	1.25685
ENSMUSG00000021782	10.2963	11.0501	7.69397	6.26706	8.2408	5.9152
ENSMUSG00000021785	11.5701	12.1973	14.3048	18.0988	17.3346	15.4859
ENSMUSG00000021786	1.50171	2.71715	1.93902	3.33445	3.18019	2.20521
ENSMUSG00000021791	0.457842	1.44713	1.60951	0.517509	0.329587	0.548211
ENSMUSG00000021792	39.5267	41.1545	45.3437	22.487	23.4376	26.4947
ENSMUSG00000021794	92.5833	52.3201	34.6552	28.0473	14.4597	17.7426
ENSMUSG00000021796	6.60375	2.88839	3.09683	8.19117	3.71103	5.27068
ENSMUSG00000021798	0.397436	1.01988	0.725945	2.83405	2.82529	2.62207
ENSMUSG00000021806	24.0483	23.953	25.2327	36.1612	42.6109	37.2845
ENSMUSG00000021807	167.847	185.126	183.951	70.3803	84.9892	87.492
ENSMUSG00000021809	3.23578	4.60322	5.37345	7.22341	6.61428	7.89455
ENSMUSG00000021810	28.8857	30.3378	31.7027	21.8354	22.2985	22.4351
ENSMUSG00000021811	58.5189	60.2918	74.2414	28.6684	29.0038	29.5066
ENSMUSG00000021814	76.5713	88.7668	96.6531	51.6923	54.6158	53.9536
ENSMUSG00000021816	10.9596	6.4735	5.4723	7.51082	6.18403	6.71115
ENSMUSG00000021819	7.35604	5.27392	5.19846	10.6827	7.54516	7.61573
ENSMUSG00000021820	5.82555	6.19807	7.85957	8.167	7.49362	11.706
ENSMUSG00000021823	49.9489	49.375	47.5059	127.067	147.584	137.022
ENSMUSG00000021824	44.7008	49.3461	48.3287	82.2651	82.5008	76.2459
ENSMUSG00000021830	5.98215	5.09331	4.63354	9.49551	7.87885	7.81135
ENSMUSG00000021831	66.2514	72.8992	63.868	125.118	126.13	113.39
ENSMUSG00000021832	80.2534	95.0667	98.902	63.2089	74.2907	78.446
ENSMUSG00000021835	2.6861	2.52706	2.44222	11.6477	10.776	14.2005
ENSMUSG00000021838	13.808	13.2356	9.91408	13.628	10.5791	9.10662
ENSMUSG00000021840	16.7413	17.616	19.3418	26.356	27.5524	26.7719
ENSMUSG00000021843	36.014	35.8778	37.6982	30.8283	36.2185	35.855
ENSMUSG00000021846	2.87143	1.38566	3.86952	3.4255	2.01606	2.29793
ENSMUSG00000021866	7.66736	8.95605	7.96466	4.66452	4.83732	4.25056
ENSMUSG00000021868	14.2513	15.7433	12.8514	11.6819	9.88419	10.0376
ENSMUSG00000021870	16.4348	11.6545	8.26939	14.1071	11.5862	11.867
ENSMUSG00000021871	1.42873	2.57897	0	4.0578	1.03926	3.04117
