tracking_id	15_1	15_2	15_3	16_1	16_2	16_3
ENSG00000000003	54.6964	60.1067	59.2718	48.3148	52.9558	56.6961
ENSG00000000419	53.3912	57.999	54.819	58.2633	61.8894	67.6294
ENSG00000000457	7.62342	10.9678	10.0015	8.14883	9.2512	10.9619
ENSG00000000460	7.79774	10.1922	9.54344	10.2614	7.28546	11.3006
ENSG00000000971	0.885217	0.664663	0.70616	1.49243	2.31895	2.27968
ENSG00000001036	52.369	59.9455	58.8915	73.1415	70.5656	82.0655
ENSG00000001084	13.4436	8.7767	6.8513	10.3429	5.83167	9.05123
ENSG00000001167	15.2716	16.4955	17.2495	14.3613	14.7715	15.3555
ENSG00000001460	11.7757	9.93782	12.8053	10.3464	11.6413	9.76146
ENSG00000001461	66.9675	70.4039	77.1028	69.6624	77.1163	72.7604
ENSG00000001497	32.2138	34.5831	36.0162	32.7022	34.2216	36.9886
ENSG00000001561	0.394996	0.702533	0.886969	1.05346	0.962484	1.21527
ENSG00000001629	12.6512	19.161	21.7202	24.2585	13.3766	22.0122
ENSG00000001630	71.5947	80.9937	82.5286	70.3121	79.6884	88.4593
ENSG00000001631	18.3585	19.9804	22.9016	16.832	21.9603	21.1436
ENSG00000002016	8.47591	6.54239	10.8552	6.47307	8.73734	5.69012
ENSG00000002330	85.4481	93.059	85.3445	90.4306	93.1027	109.038
ENSG00000002549	153.754	164.461	170.037	171	179.58	197.383
ENSG00000002586	283.15	288.291	312.088	240.238	278.834	279.756
ENSG00000002587	0.906846	3.57618	1.08255	0.788633	1.77336	1.51701
ENSG00000002746	0.446762	0.349058	1.60965	1.94222	0.401691	1.06035
ENSG00000002822	65.7812	71.1404	62.5649	50.9635	51.4595	128.804
ENSG00000002834	42.5996	41.7193	47.0415	39.2192	41.9238	44.1606
ENSG00000002919	18.2883	22.0452	23.6403	25.8308	27.8687	29.7354
ENSG00000003056	102.596	110.631	112.526	129.547	127.851	127.173
ENSG00000003096	13.6909	17.2812	17.3935	16.5086	17.334	19.3859
ENSG00000003137	2.77795	2.01397	2.04743	1.44336	1.61479	1.18745
ENSG00000003147	2.50399	3.43389	5.20409	9.18237	9.06914	8.75828
ENSG00000003249	6.70996	5.37391	3.71611	5.42278	3.21682	4.70385
ENSG00000003393	16.0023	18.5837	20.2327	21.3847	21.376	20.8634
ENSG00000003402	40.969	35.8239	37.8746	30.5402	34.9456	35.1238
ENSG00000003436	2.77259	4.65718	2.61229	6.04266	8.46409	9.18301
ENSG00000003509	20.9841	22.7677	24.8365	21.7828	25.0037	22.5617
ENSG00000003756	69.6444	86.8845	92.6828	91.3224	86.8396	93.302
ENSG00000004059	148.632	135.079	124.877	127.45	106.259	125.267
ENSG00000004139	5.06452	1.59152	2.70576	2.94334	1.42738	2.37474
ENSG00000004142	97.6252	81.6017	69.4095	98.2244	68.7306	97.4942
ENSG00000004399	4.46297	5.24137	4.44855	4.64794	8.81975	6.74508
ENSG00000004455	174.367	182.236	186.396	202.515	210.106	235.887
ENSG00000004478	29.8516	18.2259	17.0635	25.8304	17.133	19.5661
ENSG00000004487	154.366	91.3431	63.8302	134.309	50.1968	80.3313
ENSG00000004534	51.6801	54.2912	54.9726	59.0365	57.9292	70.0089
ENSG00000004660	4.28688	3.45958	3.33415	3.27418	3.79469	3.34516
ENSG00000004700	37.8842	45.6566	49.5075	51.5694	59.0302	64.9717
ENSG00000004766	19.0851	21.2873	19.8837	19.3984	19.9713	22.6849
ENSG00000004779	226.359	271.089	252.298	237.305	261.371	270.823
ENSG00000004799	2.51544	1.7239	0.454516	0.47031	1.53601	1.72558
ENSG00000004838	1.17144	0.796116	1.24189	1.71452	0.832294	1.325
ENSG00000004848	5.43586	3.34513	3.24608	1.89309	0.890299	2.1896
ENSG00000004864	45.8448	50.9832	61.0217	48.317	48.076	56.9188
ENSG00000004866	12.0559	11.0967	11.8225	16.3639	15.0013	20.3465
ENSG00000004897	48.1651	58.6248	55.1718	59.5437	73.9118	72.8216
ENSG00000004948	0.512482	0.77572	0.904303	2.15265	1.00272	0.850613
ENSG00000004961	31.6161	33.8619	41.4365	41.9306	43.6676	55.6429
ENSG00000004975	53.6895	51.2383	60.2055	57.652	53.125	56.9611
ENSG00000005007	4.18142	2.0732	1.76988	2.9117	1.77206	1.96634
ENSG00000005020	12.2361	13.4384	11.3559	16.7623	16.3326	21.7282
ENSG00000005022	264.029	285.672	296.97	283.569	298.425	317.323
ENSG00000005059	82.0632	58.5439	42.5629	61.8906	39.0511	51.3931
ENSG00000005075	42.4631	45.111	40.4795	46.5348	52.9049	45.5418
ENSG00000005100	2.92594	3.99194	3.1234	3.37025	3.20073	3.03977
ENSG00000005108	3.19436	3.34102	3.34565	3.55237	1.72651	2.02842
ENSG00000005156	23.8774	25.0156	35.9649	21.6568	28.4371	23.1337
ENSG00000005175	38.5542	37.7516	39.599	38.9822	41.6027	43.7343
ENSG00000005187	1.80559	1.52367	0.924693	1.35517	1.2408	2.49957
ENSG00000005189	2.80082	4.05376	3.99978	3.82268	5.15177	4.75183
ENSG00000005194	131.606	163.154	157.702	134.42	141.561	156.287
ENSG00000005206	27.3688	24.1599	31.2941	29.5349	26.9186	27.3103
ENSG00000005238	15.8838	17.6181	18.333	17.9768	21.8761	20.7646
ENSG00000005243	5.84814	4.35397	2.09609	6.73405	13.3992	4.66548
ENSG00000005302	16.7086	18.8444	20.0162	19.6378	22.7984	21.8475
ENSG00000005339	9.61549	13.0467	12.2924	6.37463	10.5397	11.975
ENSG00000005379	4.2858	4.32974	5.40368	3.21895	2.59554	1.91002
ENSG00000005421	1.11946	1.91978	1.82281	0.620032	0.849642	0.214291
ENSG00000005436	24.7935	25.9066	21.3347	21.6905	22.6897	20.2746
ENSG00000005448	73.4814	84.7336	86.5662	67.042	63.5761	85.3796
ENSG00000005469	9.94827	10.5228	13.4057	11.1104	15.5297	12.5582
ENSG00000005483	119.756	135.96	145.118	114.406	116.623	128.496
ENSG00000005486	103.253	111.791	114.513	107.267	118.053	124.717
ENSG00000005513	3.7198	1.68614	1.32207	1.89752	0.902318	0.878755
ENSG00000005700	17.2543	24.4395	23.3713	22.6108	25.2065	28.0483
ENSG00000005801	24.7901	30.3152	35.3144	29.6427	29.526	31.0804
ENSG00000005810	8.71829	6.10483	6.39555	5.99775	8.86004	6.41511
ENSG00000005812	12.4526	10.9529	8.16013	13.9655	7.93473	9.44802
ENSG00000005882	94.7894	99.1223	97.4237	75.6974	81.9326	82.3592
ENSG00000005884	18.7625	11.4223	12.226	24.0023	15.1932	18.0543
ENSG00000005889	23.1685	25.9492	24.2611	24.1312	23.0632	22.5522
ENSG00000005893	107.979	140.171	142.023	178.567	172.33	183.522
ENSG00000005981	1.22227	1.69656	0.82384	0.609584	0.356844	0.450871
ENSG00000006007	50.6244	50.9135	58.2363	54.9685	64.6343	61.5751
ENSG00000006015	124.158	74.3522	68.1542	91.5713	54.6986	93.568
ENSG00000006016	0.697935	0.521865	0.357403	1.21567	1.81317	1.66937
ENSG00000006025	4.06289	3.01507	3.96758	5.1978	5.71387	8.66891
ENSG00000006042	31.4209	30.5344	29.2715	24.9047	25.7945	30.3634
ENSG00000006062	3.0108	4.0252	4.16332	5.31974	4.02313	4.21497
ENSG00000006071	1.41637	1.39186	1.48203	0.945942	0.834674	1.26771
ENSG00000006118	116.239	57.946	35.5353	82.1435	35.8918	49.8438
ENSG00000006125	83.5736	103.142	110.802	113.909	116.323	118.105
ENSG00000006194	30.7251	25.8922	18.6561	30.2637	16.2281	21.3809
ENSG00000006210	3.02718	3.12838	2.93117	3.91092	2.91034	2.81025
ENSG00000006282	38.5812	36.6871	36.8342	42.4579	32.3221	41.1966
ENSG00000006327	42.3541	35.3279	31.8722	85.9145	73.0603	105.923
ENSG00000006377	37.8007	25.8947	24.2777	21.316	12.986	19.4627
ENSG00000006432	2.34733	2.74668	2.05181	1.4108	1.49049	1.6709
ENSG00000006451	77.2965	72.9018	69.5088	94.6221	114.632	112.17
ENSG00000006468	77.8597	90.7126	90.4721	61.8101	81.6845	79.5317
ENSG00000006530	29.2705	40.1505	38.164	39.2455	42.0727	43.9016
ENSG00000006534	7.23484	6.08182	8.15406	7.82333	11.1261	10.7262
ENSG00000006576	19.0153	23.084	25.4389	30.4662	24.7177	29.3237
ENSG00000006607	18.5867	27.0137	26.6613	23.7028	18.9949	14.8216
ENSG00000006625	65.4835	75.6978	65.5209	71.2214	77.6778	81.5534
ENSG00000006634	21.4949	19.0221	21.4732	27.3699	32.4661	23.6563
ENSG00000006652	51.1687	59.8785	60.1651	64.7752	66.7958	77.1707
ENSG00000006695	16.0913	15.5998	15.9444	16.5818	15.5049	19.5874
ENSG00000006704	7.41045	6.37811	5.36915	6.21346	10.3178	4.78381
ENSG00000006712	52.1945	53.7986	55.9181	49.1752	51.6204	55.3235
ENSG00000006715	82.2562	90.2069	117.628	103.039	108.692	126.296
ENSG00000006740	1.62815	1.44284	1.18529	1.00486	0.81562	0.973166
ENSG00000006744	93.6826	86.9419	76.6091	96.2752	66.3484	86.7743
ENSG00000006756	6.04848	5.45303	7.96642	3.2037	3.93083	5.59146
ENSG00000006757	16.7757	13.2381	14.4478	10.8332	17.1242	12.1758
ENSG00000006831	2.54479	3.55652	4.13084	3.99215	2.73389	2.94161
ENSG00000006837	2.74812	2.69076	2.59403	3.59408	6.11848	2.11689
ENSG00000007038	1.79117	0.784587	0.548683	0.978053	1.53107	1.76792
ENSG00000007047	1.56285	1.40701	1.32328	1.47717	1.31002	1.77379
ENSG00000007062	5.26483	4.78269	7.59805	3.94357	2.04723	2.5196
ENSG00000007080	104.753	101.59	86.7138	76.7677	99.4616	111.12
ENSG00000007168	51.97	46.6091	59.9604	55.9982	65.0896	76.4264
ENSG00000007174	5.89097	1.04153	4.22607	1.53453	0.9694	1.4644
ENSG00000007202	49.427	40.1828	47.5508	62.0027	45.666	52.4007
ENSG00000007237	1.91005	2.88915	2.04145	2.60391	3.49366	1.61812
ENSG00000007255	34.9345	38.6424	36.4618	26.5208	32.3421	40.2757
ENSG00000007314	0.785746	1.01303	0.556917	0.857902	1.80944	1.00796
ENSG00000007341	21.99	22.5252	23.0448	25.8154	17.4787	26.2714
ENSG00000007372	0.993222	0.669062	0.511165	2.16166	0.947752	1.30277
ENSG00000007376	23.5608	16.2054	16.2401	22.1877	13.8225	19.6978
ENSG00000007384	17.367	14.151	11.068	21.4716	16.2055	17.2022
ENSG00000007392	106.721	91.9748	101.825	90.3698	93.8219	87.8301
ENSG00000007516	1.20721	1.58351	2.77646	0.864097	1.31972	2.16709
ENSG00000007520	51.0678	11.1628	6.92438	32.2643	7.24722	12.4447
ENSG00000007541	44.219	42.4702	36.9536	40.9385	30.1047	41.5857
ENSG00000007545	4.54143	2.68098	2.21139	3.5541	1.49445	2.24609
ENSG00000007866	4.28915	3.56235	4.12666	3.99656	5.07982	3.91854
ENSG00000007923	48.5216	53.8736	53.9462	52.3492	55.1969	54.0575
ENSG00000007944	5.1436	4.98826	5.60997	4.9219	4.79414	5.97036
ENSG00000007968	1.34191	0.837858	1.17682	2.14447	0.974894	1.37616
ENSG00000008018	412.983	495.365	484.14	464.91	500.8	568.246
ENSG00000008083	15.183	13.7297	15.3166	11.7048	11.6831	10.6524
ENSG00000008086	10.5382	11.6231	10.7663	8.59381	7.42893	10.9711
ENSG00000008128	18.4935	12.6336	12.3164	8.82935	11.3846	12.7917
ENSG00000008130	54.205	35.6787	35.2014	51.5093	32.0765	44.5569
ENSG00000008196	14.912	15.0493	11.4884	5.7795	6.24847	6.27366
ENSG00000008226	0.625485	0.376262	0.460809	0.467322	2.26518	3.05624
ENSG00000008256	23.5492	21.1895	16.5135	23.8415	13.2622	16.7083
ENSG00000008277	3.51721	5.5306	2.05618	3.56894	2.47058	2.49451
ENSG00000008282	69.94	84.7613	81.76	61.8639	76.321	75.9451
ENSG00000008283	10.8136	8.82872	10.6475	8.30435	11.6647	11.2009
ENSG00000008294	74.0348	83.0232	71.7679	79.5302	62.923	70.8187
ENSG00000008311	21.5518	28.0865	30.3494	21.3684	24.2472	22.8648
ENSG00000008323	0.850009	0.22767	0.600407	2.09928	0.529131	1.34135
ENSG00000008324	22.4653	21.8035	21.2708	24.0919	29.3297	30.4211
ENSG00000008382	5.57284	1.49041	1.1626	3.33872	0.786839	1.77043
ENSG00000008394	60.2607	65.1726	59.1665	93.081	73.0395	95.6354
ENSG00000008405	41.0348	43.5935	43.6065	34.4151	35.0496	33.8378
ENSG00000008441	12.5947	12.3862	14.1473	8.01337	7.66176	10.4554
ENSG00000008513	4.54444	7.73424	8.17609	7.73893	7.88969	6.99605
ENSG00000008516	2.30452	1.12643	1.23227	1.59744	1.17095	1.7705
ENSG00000008517	4.0949	5.27609	3.99813	11.7322	11.4164	14.0871
ENSG00000008710	4.24203	3.07648	4.32573	3.21908	3.53118	2.81334
ENSG00000008838	56.887	58.6492	70.1118	61.6074	59.8228	59.6429
ENSG00000008853	2.58796	1.55433	2.04873	1.97361	2.74676	2.28997
ENSG00000008869	9.80944	11.0444	13.0206	12.7816	11.0048	11.2381
ENSG00000008952	62.955	69.4914	59.6847	78.6973	95.9111	88.7459
ENSG00000008988	129.978	131.248	119.232	126.294	131.339	133.552
ENSG00000009307	251.291	290.196	321.491	302.471	348.343	337.034
ENSG00000009335	13.8781	9.03166	7.08846	13.6159	8.92747	8.81318
ENSG00000009413	14.1287	11.6228	10.2576	12.6598	9.92771	21.2554
ENSG00000009694	15.693	16.567	18.699	14.0952	15.3071	14.7242
ENSG00000009780	5.95046	4.88998	5.53618	4.45427	4.24296	5.60706
ENSG00000009830	28.1297	22.1743	18.7833	35.2539	13.7308	21.967
ENSG00000009844	97.9521	118.782	124.437	122.313	124.288	136.746
ENSG00000009954	17.067	10.7474	9.05774	13.2866	8.53371	11.7989
ENSG00000010017	8.82309	7.00288	8.07342	8.8583	8.21799	10.9055
ENSG00000010030	1.57103	0.597039	1.44944	1.44429	1.22225	2.38969
ENSG00000010072	17.7253	16.4156	17.9591	18.2005	18.8772	21.8217
ENSG00000010165	22.1699	23.6545	22.0378	25.5574	24.1826	27.7971
ENSG00000010219	36.336	38.045	41.1328	44.5858	33.9867	43.0469
ENSG00000010244	130.465	154.119	160.261	145.968	139.625	149.243
ENSG00000010256	240.526	253.581	281.481	303.376	309.034	359.873
ENSG00000010270	46.4429	47.6431	46.0605	54.0223	53.6298	56.7063
ENSG00000010278	38.9021	37.2895	34.719	37.5643	40.6433	42.5488
ENSG00000010292	44.0766	36.0412	35.6477	41.0015	36.4405	32.284
ENSG00000010295	8.65096	3.87415	3.87729	6.67787	2.16137	2.80433
ENSG00000010318	3.24337	4.71217	3.99211	3.94661	3.60519	5.23992
ENSG00000010322	31.4905	32.7089	39.2748	43.4699	38.8027	39.5095
ENSG00000010361	11.7568	10.7314	14.2736	14.82	10.3126	13.9969
ENSG00000010379	2.17673	1.24778	2.6275	2.05018	0.113333	0.328894
ENSG00000010404	50.1019	52.4688	51.784	77.484	79.393	83.6264
ENSG00000010438	1.1692	0.212279	0.219458	4.20706	0.781442	0.276462
ENSG00000010539	14.9862	16.5903	16.6399	14.7207	14.9246	16.4098
ENSG00000010610	2.03459	2.08835	1.75718	1.96982	2.27351	1.05591
ENSG00000010626	9.11909	11.9349	10.2666	9.87922	8.67425	9.60651
ENSG00000010671	0.661878	1.2926	0.399984	1.05342	2.43035	1.22209
ENSG00000010704	11.3649	11.7846	12.0222	9.63658	9.46579	9.28142
ENSG00000010803	23.2932	16.4781	19.3979	21.4758	18.1521	17.1489
ENSG00000010810	34.6233	12.919	9.26639	26.3985	15.37	15.3494
ENSG00000010818	1.7286	2.05769	1.55623	3.63469	4.10199	2.98079
ENSG00000011007	49.5901	53.7593	55.1911	58.0855	57.6202	64.9148
ENSG00000011009	67.885	70.5587	69.9618	75.9943	80.181	87.0158
ENSG00000011021	13.8104	18.6327	19.5043	18.9693	20.1531	14.1793
ENSG00000011028	29.3839	17.0614	16.1354	44.1876	21.9492	28.5475
ENSG00000011052	23.4167	19.2425	23.109	17.1722	24.1897	15.1634
ENSG00000011105	17.586	12.0505	13.1314	25.2777	24.1885	30.4157
ENSG00000011114	13.4106	8.24245	8.19111	19.2557	5.16351	7.81706
ENSG00000011132	20.724	15.2379	16.2814	19.8921	16.4938	18.684
ENSG00000011143	27.5086	35.1479	38.9713	31.5876	29.9547	36.5085
ENSG00000011198	10.7643	13.1954	13.6594	13.1402	14.81	13.1889
ENSG00000011243	94.9581	64.6947	56.8201	86.5773	52.8245	74.1081
ENSG00000011258	5.00041	7.69786	7.16887	5.55527	6.13503	6.48956
ENSG00000011260	52.8025	53.2071	52.3223	47.7298	44.6624	47.0354
ENSG00000011275	36.9514	40.7419	38.2446	37.2298	40.2229	36.2014
ENSG00000011295	50.9007	28.8115	25.944	45.9162	21.0605	28.9281
ENSG00000011304	120.355	123.35	124.951	105.891	93.8111	110.72
ENSG00000011332	3.79864	2.00298	3.34152	3.15668	3.60174	2.22059
ENSG00000011376	15.6908	16.4824	17.4667	17.5665	22.1329	18.1381
ENSG00000011405	31.002	29.784	38.2417	40.1348	31.5724	33.4732
ENSG00000011422	8.74164	6.80048	7.78209	12.498	12.7887	15.1313
ENSG00000011426	20.5516	26.9879	26.9148	30.3718	30.5155	34.2533
ENSG00000011451	4.69241	3.11164	2.61346	2.99725	1.80977	3.13203
ENSG00000011454	58.3968	65.4427	64.655	63.8387	63.8004	70.1979
ENSG00000011465	4.67879	3.47562	3.98947	3.64263	1.7393	3.45576
ENSG00000011478	8.40466	5.75792	9.2934	6.21049	9.70845	9.90493
ENSG00000011485	71.4296	78.9934	90.4433	65.7669	73.2777	78.3037
ENSG00000011523	16.0337	16.8689	21.8345	18.4115	17.3091	17.7012
ENSG00000011566	23.9913	19.5021	12.1597	26.1394	13.1645	19.9701
ENSG00000011590	2.13919	1.96471	2.86713	1.73606	2.36876	1.86346
ENSG00000011638	22.7224	17.9027	20.6879	17.6622	27.1079	26.0273
ENSG00000012048	5.43651	7.14871	7.02435	6.48371	9.9085	8.72328
ENSG00000012061	88.7983	102.328	89.4153	73.9195	120.614	120.006
ENSG00000012124	2.17784	1.05818	0.985298	0.629935	0.719087	0.235816
ENSG00000012171	10.8283	5.84091	5.70843	6.30997	4.60483	4.17467
ENSG00000012174	19.3057	23.7218	26.8439	23.4396	24.7465	25.2111
ENSG00000012211	5.25026	6.79734	6.95962	7.15087	6.39193	7.35748
ENSG00000012232	35.4158	37.9449	44.8461	55.0035	55.3045	45.0234
ENSG00000012504	8.17943	6.577	7.24672	10.5737	10.0068	12.1504
ENSG00000012660	44.9823	60.5544	56.2013	61.1938	59.0284	63.4991
ENSG00000012817	36.8148	39.7795	46.8705	39.1406	36.5768	34.761
ENSG00000012822	103.353	108.444	112.928	102.081	111.76	122.217
ENSG00000012963	31.1081	33.0165	38.2278	34.8596	35.1722	35.5996
ENSG00000012983	31.8462	32.4441	14.7188	33.2905	23.2923	23.3617
ENSG00000013016	7.20873	8.86119	7.49625	9.20386	6.9881	7.28601
ENSG00000013275	138.213	157.512	158.647	148.149	168.683	178.428
ENSG00000013288	8.79011	8.3556	9.14475	11.1436	12.0221	11.9716
ENSG00000013297	1.00125	0.578817	0.864537	1.52812	0.737568	1.39192
ENSG00000013306	158.45	118.504	107.95	142.161	101.868	128.189
ENSG00000013364	56.7181	57.1281	64.4253	68.3564	75.0471	79.9013
ENSG00000013374	32.5533	25.948	32.2701	31.7509	39.2628	28.4892
ENSG00000013375	49.8651	57.8362	63.3356	69.9004	66.3674	81.4605
ENSG00000013392	4.88794	5.21417	5.89333	5.6016	5.63904	6.0549
ENSG00000013441	38.8261	48.6415	48.2087	44.5477	40.7543	49.4678
ENSG00000013503	16.6462	17.2386	18.3937	18.1189	17.4452	17.6538
ENSG00000013523	11.5868	15.0664	15.6299	15.513	17.956	15.3992
ENSG00000013561	59.0199	71.6875	58.8623	67.5221	71.7317	74.0241
ENSG00000013563	9.91618	12.3625	11.7314	12.2857	12.4734	14.611
ENSG00000013573	20.0564	21.4155	25.3191	23.2851	20.07	19.3985
ENSG00000013583	21.0523	15.717	10.2423	19.1499	11.3338	11.2899
ENSG00000013588	1.76329	2.34942	3.03244	2.13121	2.42002	2.7224
ENSG00000013619	7.85513	5.01003	4.64867	4.52506	2.90084	3.75692
ENSG00000013725	2.47969	1.33233	1.60081	0.744432	0.830274	1.52877
ENSG00000013810	23.3193	20.53	20.9956	29.8943	26.9824	30.3241
ENSG00000014123	10.3789	13.5722	12.5182	10.0089	11.0074	13.3901
ENSG00000014138	18.6404	22.9016	22.4767	19.438	25.1103	25.0822
ENSG00000014164	7.58215	6.07283	6.32615	6.52766	5.1345	6.77354
ENSG00000014216	52.943	65.0321	74.0901	50.0476	67.0137	59.1909
ENSG00000014641	252.998	272.887	269.334	279.803	282.9	340.594
ENSG00000014824	67.7282	80.7827	87.2132	75.4974	83.1691	93.9273
ENSG00000014914	29.6958	29.3831	30.9158	31.3854	36.0469	35.1207
ENSG00000014919	22.7959	24.9247	28.7179	25.5421	33.0353	29.6567
ENSG00000015133	19.5265	14.4851	13.9988	11.9991	9.28046	8.57147
ENSG00000015153	27.4191	12.7747	13.0336	22.0582	26.8192	26.7807
ENSG00000015171	46.8571	49.9504	45.8248	45.264	36.4542	43.9788
ENSG00000015475	44.1898	46.1785	48.2156	48.8879	55.7101	64.2393
ENSG00000015479	328.467	338.291	369.122	319.516	355.643	376.59
ENSG00000015532	8.45659	10.1491	11.538	11.1245	8.69843	11.2543
ENSG00000015568	1.14321	1.15539	1.66416	0.875276	0.840785	1.95774
ENSG00000015676	88.1328	99.1465	112.998	106.52	115.265	115.831
ENSG00000016082	5.41611	4.61141	6.25047	5.04067	5.11638	5.26772
ENSG00000016402	1.02408	0.595994	0.986662	0.902192	1.22886	0.623002
ENSG00000016864	38.0897	32.4367	31.3016	49.3853	33.5192	45.7479
ENSG00000017260	18.8875	18.4049	22.3558	24.8605	28.0764	27.5784
ENSG00000017427	9.56588	10.8333	13.907	10.3181	17.6232	18.1122
ENSG00000017483	9.8359	11.2653	12.8486	17.9603	16.3439	20.1317
ENSG00000017797	16.4158	10.79	9.30125	12.5799	9.07924	11.1322
ENSG00000018189	25.8292	20.61	23.1446	29.0543	25.9604	33.9964
ENSG00000018236	19.7976	28.8872	34.1422	63.8692	63.5162	76.7663
ENSG00000018408	72.8793	50.3579	44.001	86.4396	52.6326	49.7816
ENSG00000018510	29.3867	29.6492	22.0217	36.4459	26.9916	35.4416
ENSG00000018610	20.2742	17.8071	19.7429	16.3871	17.2277	18.4606
ENSG00000018625	7.16433	7.11447	8.56998	7.14669	7.82058	8.59583
ENSG00000018699	16.5584	19.9914	18.7635	20.4001	19.7721	18.839
ENSG00000018869	7.02925	9.87008	12.9157	7.96967	12.0722	11.5523
ENSG00000019144	37.1785	33.5832	33.5789	34.0978	39.7785	36.0049
ENSG00000019186	2.13373	1.12953	2.54731	1.6767	0.618272	3.21333
ENSG00000019549	8.11734	8.47583	10.9919	8.02979	8.48887	10.6903
ENSG00000019995	3.00073	2.7132	1.92714	1.99581	1.47915	1.3319
ENSG00000020129	28.4938	31.1632	29.8259	35.101	37.8273	38.5593
ENSG00000020256	16.5863	15.5598	16.4261	15.0858	11.3654	12.4355
ENSG00000020426	52.5929	66.1276	75.6434	66.5543	66.3301	76.6872
ENSG00000020577	5.57946	3.26513	3.92779	7.51161	4.25695	6.11022
ENSG00000020922	11.1006	14.1996	16.1808	12.0046	16.2431	14.8799
ENSG00000021300	71.9545	68.5444	77.5353	58.6526	65.7505	67.8809
ENSG00000021355	12.3976	11.2731	12.7011	11.3763	15.902	12.0318
ENSG00000021574	17.2124	13.1396	10.3256	15.4666	8.84889	10.487
ENSG00000021645	13.1736	13.4296	13.7264	11.5302	12.3978	13.724
ENSG00000021762	11.784	7.51034	10.5059	9.17892	9.63958	8.91966
ENSG00000021776	18.5261	21.2142	22.7115	19.6299	19.6686	21.2059
ENSG00000021826	2.13797	2.77706	2.51484	4.44035	4.58316	3.02369
ENSG00000022267	40.0092	25.1859	22.0638	33.9913	18.136	23.62
ENSG00000022277	93.7419	97.6105	104.665	101.421	112.485	116.98
ENSG00000022840	169.168	111.381	100.166	166.505	99.7065	124.516
ENSG00000022976	2.55031	1.54245	2.10377	1.92938	1.6347	2.42822
ENSG00000023041	32.5219	51.8131	38.0066	37.3065	39.458	51.6271
ENSG00000023171	3.98521	2.79545	3.39291	4.39881	6.86463	4.56546
ENSG00000023191	162.278	176.962	175.224	158.686	177.507	210.569
ENSG00000023228	97.7878	120.081	123.142	118.753	126.787	142.465
ENSG00000023287	19.045	16.6699	16.6773	22.8165	14.4668	23.0432
ENSG00000023318	18.0571	21.1749	20.418	23.3903	26.0491	24.8208
ENSG00000023330	33.7355	42.6408	39.9907	51.6928	55.7175	58.1561
ENSG00000023445	0.847436	1.6425	1.43073	3.36831	2.1731	1.85123
ENSG00000023516	1.79826	1.78411	2.12805	1.96943	2.28537	2.46633
ENSG00000023572	25.3026	21.3944	28.4711	23.2099	27.746	28.2994
ENSG00000023608	8.34613	7.53171	8.03164	10.9977	10.1728	11.4514
ENSG00000023697	74.3716	103.05	92.021	89.8013	87.0009	95.0146
ENSG00000023734	155.025	168.694	159.715	160.89	165.919	182.497
ENSG00000023892	0.830261	0.198	0.340946	1.12849	0.0956203	1.61712
ENSG00000023902	19.8148	11.7533	7.83458	10.4484	6.49902	7.78698
ENSG00000023909	3.19465	1.16256	0.763171	3.56213	0.81621	0.92689
ENSG00000024048	12.6003	16.1195	16.245	16.172	15.598	16.1201
ENSG00000024422	32.9494	35.1982	39.988	62.988	61.1595	59.471
ENSG00000024526	8.8657	8.78259	9.55481	10.3422	13.0827	9.16019
ENSG00000024862	18.7551	21.7492	21.1685	24.3888	21.5086	27.9051
ENSG00000025039	16.6647	13.1119	15.4415	14.3249	14.2534	13.5258
ENSG00000025156	27.9721	33.9566	28.4192	26.91	25.9072	32.8045
ENSG00000025293	37.9185	41.5017	40.7946	36.1824	34.3297	42.8273
ENSG00000025434	6.73553	7.10544	9.50958	9.57461	10.9878	10.6142
ENSG00000025708	3.11061	1.94243	2.56867	2.31437	2.20255	1.49301
ENSG00000025770	34.7274	36.7638	37.6558	30.7987	34.7894	38.077
ENSG00000025772	57.5685	56.8461	69.4506	58.8775	66.5815	66.5549
ENSG00000025796	75.8896	73.1699	69.2685	76.4534	82.2671	87.406
ENSG00000025800	37.9986	49.5812	44.1402	48.7806	55.4054	45.2931
ENSG00000026025	539.117	486.37	437.865	675.08	597.166	646.993
ENSG00000026036	2.0929	2.00141	1.80307	2.69808	1.91502	1.6479
ENSG00000026103	1.5207	0.663469	1.01789	2.12213	3.29352	2.68542
ENSG00000026297	134.189	106.067	93.5379	78.0825	52.9607	70.6072
ENSG00000026508	68.2737	82.4897	87.0513	141.001	172.721	186.927
ENSG00000026559	91.242	50.1975	43.1727	24.4816	15.2438	22.6274
ENSG00000026652	26.8362	38.0676	35.1955	23.2154	25.4839	22.6732
ENSG00000026950	18.0539	16.4595	20.52	14.197	20.0445	17.2993
ENSG00000027001	12.9736	12.6691	13.397	14.069	13.6089	13.6953
ENSG00000027075	1.72917	0.878967	0.505517	1.5732	0.419112	0.284615
ENSG00000027697	51.1922	52.236	57.9595	55.5892	62.3787	64.0163
ENSG00000027847	18.0045	18.5865	18.1115	21.4454	21.2097	23.9283
ENSG00000028116	20.611	20.7789	24.3279	23.4731	23.8728	23.1063
ENSG00000028137	2.20414	2.03662	1.4745	1.75751	1.39949	1.05618
ENSG00000028203	95.4947	104.027	111.678	115.331	124.752	140.929
ENSG00000028277	0.340378	0.692982	1.12738	0.548939	1.2303	1.183
